237, 39936159, 5.5081798000e-03, 7.2503368536e+09, 1.2439657400e-02, 3.2103905852e+09
238, 40443816, 5.1026752000e-03, 7.9260024232e+09, 1.2119521200e-02, 3.3370803460e+09
239, 40955757, 5.5316944000e-03, 7.4038357940e+09, 2.1708116000e-02, 1.8866564468e+09
240, 41472000, 5.2427626000e-03, 7.9103333803e+09, 2.2568743400e-02, 1.8375856938e+09
241, 41992563, 5.7835278000e-03, 7.2607177578e+09, 2.2710416600e-02, 1.8490441518e+09
242, 42517464, 5.4537044000e-03, 7.7960705021e+09, 1.3056234000e-02, 3.2564875905e+09
243, 43046721, 5.8064722000e-03, 7.4135756648e+09, 1.3181529400e-02, 3.2656848605e+09
244, 43580352, 5.4392084000e-03, 8.0122600193e+09, 1.4492449800e-02, 3.0071073284e+09
245, 44118375, 6.0447244000e-03, 7.2986578180e+09, 1.6335769600e-02, 2.7007221625e+09
246, 44660808, 5.6352344000e-03, 7.9252795589e+09, 1.3504502000e-02, 3.3071051417e+09
247, 45207669, 6.1021034000e-03, 7.4085386688e+09, 1.4233315400e-02, 3.1761868356e+09
248, 45758976, 5.6701736000e-03, 8.0701190524e+09, 1.4818507200e-02, 3.0879612489e+09
249, 46314747, 6.3228104000e-03, 7.3250254349e+09, 1.5229213400e-02, 3.0411778851e+09
250, 46875000, 5.8538200000e-03, 8.0075916239e+09, 1.4197920600e-02, 3.3015398044e+09
251, 47439753, 6.4170986000e-03, 7.3927106247e+09, 1.9183103800e-02, 2.4729967316e+09
252, 48009024, 5.9458778000e-03, 8.0743374847e+09, 1.4389853000e-02, 3.3363109408e+09
253, 48582831, 6.4706466000e-03, 7.5081879761e+09, 1.5974356000e-02, 3.0413013833e+09
254, 49161192, 6.0610134000e-03, 8.1110515281e+09, 1.4708081000e-02, 3.3424613313e+09
255, 49744125, 6.7561992000e-03, 7.3627380614e+09, 1.5106004200e-02, 3.2930035198e+09
256, 50331648, 6.5761116000e-03, 7.6537095265e+09, 7.9938213000e-02, 6.2963188832e+08
257, 50923779, 6.6677444000e-03, 7.6373321989e+09, 1.5534513000e-02, 3.2781059181e+09
258, 51520536, 6.3725702000e-03, 8.0847341627e+09, 1.5341289600e-02, 3.3582923824e+09
259, 52121937, 6.8387160000e-03, 7.6215969489e+09, 1.7126647000e-02, 3.0433240669e+09
260, 52728000, 6.5232140000e-03, 8.0831320266e+09, 1.6562295400e-02, 3.1836166864e+09
261, 53338743, 7.0050974000e-03, 7.6142757130e+09, 1.9353932000e-02, 2.7559641627e+09
262, 53954184, 6.6164368000e-03, 8.1545680297e+09, 1.8232403000e-02, 2.9592470066e+09
263, 54574341, 7.1592908000e-03, 7.6228697122e+09, 2.1276213600e-02, 2.5650400972e+09
264, 55199232, 6.8070924000e-03, 8.1090763510e+09, 1.9469038400e-02, 2.8352315541e+09
265, 55828875, 7.3881638000e-03, 7.5565291338e+09, 2.1044520400e-02, 2.6528936720e+09
266, 56463288, 6.9227966000e-03, 8.1561385178e+09, 1.8760100200e-02, 3.0097540737e+09
267, 57102489, 7.5042176000e-03, 7.6093860871e+09, 2.3324153400e-02, 2.4482127184e+09
268, 57746496, 7.2479676000e-03, 7.9672674033e+09, 2.0752659800e-02, 2.7826069794e+09
269, 58395327, 7.7241632000e-03, 7.5600845668e+09, 2.0893131000e-02, 2.7949533749e+09
